Alkon hinnasto 23.09.2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Huom.! Hinnastojärjestyskoodilla saat tuoteryhmät takaisin hinnaston järjestykseen.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Numero;Nimi;Valmistaja;Pullokoko;Hinta;Litrahinta;Uutuus;Hinnastojärjestyskoodi;Tyyppi;Alatyyppi;Erityisryhmä;Oluttyyppi;Valmistusmaa;Alue;Vuosikerta;Etikettimerkintöjä;Huomautus;Rypäleet;Luonnehdinta;Pakkaustyyppi;Suljentatyyppi;Alkoholi-%;Hapot g/l;Sokeri g/l;Kantavierrep-%;Väri EBC;Katkerot EBU;Energia kcal/100 ml;Valikoima;EAN
939365;Craft & Origin Sustainable Shiraz 2018;Home of Origin Wine;0,5 l;6.99;13.78;;110;punaviinit;Pehmeä & Hedelmäinen;;;Etelä-Afrikka;Coastal Region;2018;WO Western Cape;;Shiraz, ;Keskitäyteläinen, keskitanniininen, mausteinen, tumman kirsikkainen, suklainen;pullo;kruunukorkki;12.5;5.8;14;;;;80.0;tilausvalikoima;6009706972479
925977;Darling Cellars Sir Charles 2016;Darling Cellars;0,75 l;17.99;23.99;;110;punaviinit;Mehevä & Hilloinen;;;Etelä-Afrikka;Coastal Region;2016;WO Darling;Saattaa sisältää sakkaa;Cabernet Sauvignon, Merlot, ;Täyteläinen, keskitanniininen, tumman kirsikkainen, setrinen, suklainen;pullo;luonnonkorkki;13.5;6.3;3;;;;80.0;tilausvalikoima;0836206000724
918917;Darling Cellars The Old Grain Silo 2017;Darling Cellars;0,75 l;17.99;23.99;;110;punaviinit;Vivahteikas & Kehittynyt;;;Etelä-Afrikka;Coastal Region;2017;WO Darling;Saattaa sisältää sakkaa;Pinotage, Syrah, ;Täyteläinen, keskitanniininen, aromikas, yrttinen, marjainen;pullo;luonnonkorkki;14.5;5.8;3;;;;80.0;tilausvalikoima;0836206004081
443557;De Bos Handpicked Cabernet Sauvignon 2015;Bosman Family Vineyards;0,75 l;9.48;12.51;;110;punaviinit;Mehevä & Hilloinen;;;Etelä-Afrikka;Coastal Region;2015;WO Wellington;;Cabernet Sauvignon, ;Täyteläinen, tanniininen, tumman kirsikkainen, karhunvatukkainen, viikunainen, paahteinen, mausteinen;pullo;metallinen kierrekapseli;15.0;5.8;;;;;80.0;vakiovalikoima;6009820030895
939202;Douglas Green Cabernet Sauvignon 2017;DGB;0,75 l;11.98;15.97;;110;punaviinit;Mehevä & Hilloinen;ympäristövastuullinen pakkaus;;Etelä-Afrikka;Coastal Region;2017;WO Western Cape;;Cabernet Sauvignon, ;Keskitäyteläinen, keskitanniininen, mustaherukkainen, tamminen, tumman kirsikkainen;pullo;metallinen kierrekapseli;14.0;5.7;3;;;;80.0;tilausvalikoima;6001812010007
411877;Fairview Stellenbosch Cabernet Sauvignon 2017;Fairview;0,75 l;20.00;26.53;;110;punaviinit;Roteva & Voimakas;soveltuu vegaaneille;;Etelä-Afrikka;Coastal Region;2017;WO Stellenbosch;Saattaa sisältää sakkaa;Cabernet Sauvignon, ;Täyteläinen, tanniininen, karhunvatukkainen, tumman kirsikkainen, mustaherukkainen, suklainen, tamminen, runsas, pitkä;pullo;luonnonkorkki;14.0;5.7;3;;;;80.0;erikoiserä;6002291000176
925782;False Bay Old School Syrah 2018;Waterkloof;0,75 l;11.49;15.19;;110;punaviinit;Mehevä & Hilloinen;;;Etelä-Afrikka;Coastal Region;2018;WO Coastal Region;Saattaa sisältää sakkaa;Syrah, Shiraz, ;Täyteläinen, keskitanniininen, karhunvatukkainen, tumman kirsikkainen, pippurinen;pullo;metallinen kierrekapseli;14.5;4.9;3;;;;80.0;tilausvalikoima;6009650000167
494767;Grand Vin de Stellenbosch Cape Blend 2018;Origin Wine;0,75 l;13.99;18.52;;110;punaviinit;Roteva & Voimakas;;;Etelä-Afrikka;Coastal Region;2018;WO Stellenbosch;;Cabernet Sauvignon, Shiraz, Pinotage, Pinotage, Shiraz, ;Täyteläinen, tanniininen, mustaherukkainen, hapankirsikkainen, karhunvatukkainen, kevyen lyijykynäinen, hennon savuinen, paahteinen;pullo;luonnonkorkki;14.5;5.6;1;;;;80.0;vakiovalikoima;6009706975531
917143;Home of Erasmus Grenache;Cape Wine Company;0,75 l;16.99;22.52;;110;punaviinit;Mehevä & Hilloinen;;;Etelä-Afrikka;Coastal Region;;WO Piekenierskloof;Saattaa sisältää sakkaa;Grenache, Grenache Noir, ;Keskitäyteläinen, keskitanniininen, metsämarjainen, kypsän kirsikkainen, viikunainen, hennon vanilliininen;pullo;luonnonkorkki;14.0;5.3;;;;;80.0;vakiovalikoima;6009802917978
905407;KWV 57 On Main 2017;KWV;0,75 l;13.95;18.47;;110;punaviinit;Mehevä & Hilloinen;paikallinen ekosertifiointi;;Etelä-Afrikka;Coastal Region;2017;;;Cabernet Sauvignon, Pinotage, Syrah, Petit Verdot, ;Täyteläinen, tanniininen, kirsikkahilloinen, luumuinen, kevyen minttuinen, maitosuklainen, vaniljainen;pullo;luonnonkorkki;14.0;5.8;2;;;;80.0;vakiovalikoima;6002323019848
936867;KWV Big Bill Red 2018;KWV;0,75 l;11.95;15.8;;110;punaviinit;Mehevä & Hilloinen;;;Etelä-Afrikka;Coastal Region;2018;WO Western Cape;;Petit Verdot, Syrah, Cabernet Sauvignon, ;Täyteläinen, tanniininen, kuningatarhilloinen, luumuinen, karpaloinen, mokkainen, havuinen, hennon eukalyptuksinen;pullo;metallinen kierrekapseli;13.5;5.8;2;;;;80.0;vakiovalikoima;6002323017080
926837;KWV Classic Collection Petit Verdot 2015;KWV;0,75 l;10.90;14.4;;110;punaviinit;Vivahteikas & Kehittynyt;paikallinen ekosertifiointi;;Etelä-Afrikka;Coastal Region;2015;;Saattaa sisältää sakkaa;Petit Verdot, ;Täyteläinen, tanniininen, tumman kirsikkainen, luumuinen, karpaloinen;pullo;synteettinen korkki;14.5;6.1;3;;;;80.0;tilausvalikoima;6002323018124
903992;KWV The Guardian Shiraz 2018;KWV;0,75 l;8.95;11.8;;110;punaviinit;Mehevä & Hilloinen;;;Etelä-Afrikka;Coastal Region;2018;;;Shiraz, ;Täyteläinen, keskitanniininen, karhunvatukkainen, mausteinen, tumman kirsikkainen;pullo;metallinen kierrekapseli;13.5;5.6;6;;;;80.0;tilausvalikoima;6002323020219
407357;KWV The Mentors Pinotage 2015;KWV;0,75 l;29.95;39.93;;110;punaviinit;Mehevä & Hilloinen;;;Etelä-Afrikka;Coastal Region;2015;WO Coastal Region;Saattaa sisältää sakkaa;Pinotage, ;Täyteläinen, tanniininen, boysenmarjainen, tumman kirsikkainen, kevyen mokkainen, tamminen, tasapainoinen;pullo;metallinen kierrekapseli;14.5;6.3;;;;;80.0;vakiovalikoima;6002323014263
407597;Kanonkop Kadette Pinotage 2016;Kanonkop;0,75 l;15.98;21.17;;110;punaviinit;Mehevä & Hilloinen;;;Etelä-Afrikka;Coastal Region;2016;WO Stellenbosch;Saattaa sisältää sakkaa;Pinotage, ;Täyteläinen, tanniininen, tumman kirsikkainen, karhunvatukkainen, luumuinen, mausteinen, paahteinen, mokkainen, runsas;pullo;luonnonkorkki;14.0;5.6;;;;;80.0;vakiovalikoima;6009801167572
947007;Klein Constantia Estate Red 2015;Klein Constantia;0,75 l;29.98;39.97;;110;punaviinit;Vivahteikas & Kehittynyt;;;Etelä-Afrikka;Coastal Region;2015;Coastal Region;Saattaa sisältää sakkaa;Cabernet Sauvignon, Syrah, Malbec, Petit Verdot, ;Täyteläinen, tanniininen, tamminen, vaniljainen;pullo;luonnonkorkki;14.5;5.6;2;;;;80.0;tilausvalikoima;6009803615002
918737;Kleine Zalze Vineyard Selection Cabernet Sauvignon 2017;Kleine Zalze;0,75 l;17.88;23.71;;110;punaviinit;Roteva & Voimakas;paikallinen ekosertifiointi;;Etelä-Afrikka;Coastal Region;2017;WO Stellenbosch;Saattaa sisältää sakkaa;Cabernet Sauvignon, Merlot, Petit Verdot, ;Täyteläinen, tanniininen, mustaherukkainen, tumman kirsikkainen, kevyen karpaloinen, mokkainen, hennon salmiakkinen, lämmin;pullo;luonnonkorkki;14.5;6.6;;;;;80.0;vakiovalikoima;6009611450598
954987;Kleine Zalze Vineyard Selection Sangiovese Cabernet Sauvignon 2014;Kleine Zalze;0,75 l;11.98;15.97;;110;punaviinit;Roteva & Voimakas;paikallinen ekosertifiointi;;Etelä-Afrikka;Coastal Region;2014;WO Stellenbosch;;Sangiovese, Cabernet Sauvignon, ;Täyteläinen, tanniininen, luumuinen, kirsikkainen, mokkainen;pullo;metallinen kierrekapseli;14.5;6.3;5;;;;80.0;tilausvalikoima;6009611450031
910277;Lammershoek The Innocent Syrah 2015;Lammershoek Winery;0,75 l;14.99;19.99;;110;punaviinit;Mehevä & Hilloinen;;;Etelä-Afrikka;Coastal Region;2015;WO Swartland;;Syrah, ;Keskitäyteläinen, keskitanniininen, luumuinen, mausteinen, tumman kirsikkainen;pullo;metallinen kierrekapseli;13.5;5.9;2;;;;80.0;tilausvalikoima;6009653421204
442917;Lanzerac Cabernet Sauvignon Merlot Petit Verdot 2016;Lanzerac Wines;0,75 l;17.41;23.08;;110;punaviinit;Roteva & Voimakas;;;Etelä-Afrikka;Coastal Region;2016;WO Jonkershoek Valley;;Cabernet Sauvignon, Merlot, Petit Verdot, ;Täyteläinen, tanniininen, tumman luumuinen, hapankirsikkainen, mustaherukkainen, kevyen lakritsinen, hennon espressomainen;pullo;luonnonkorkki;14.0;7.1;;;;;80.0;vakiovalikoima;6009613930821
938566;Lourensford The Dome Pinot Noir 2017;Lourensford;0,75 l;18.98;25.31;;110;punaviinit;Marjaisa & Raikas;;;Etelä-Afrikka;Coastal Region;2017;WO Stellenbosch;Saattaa sisältää sakkaa;Pinot Noir, ;Keskitäyteläinen, keskitanniininen, kirsikkainen, nahkainen, aromikas;pullo;luonnonkorkki;14.0;5.2;3;;;;80.0;tilausvalikoima;6009613933846
473107;Lyngrove Reserve Shiraz Pinotage 2015;Lyngrove;0,75 l;8.99;11.85;;110;punaviinit;Mehevä & Hilloinen;;;Etelä-Afrikka;Coastal Region;2015;WO Stellenbosch;;Shiraz, Pinotage, ;Täyteläinen, tanniininen, kirsikkahilloinen, tumman luumuinen, mokkainen, hennon yrttinen;pullo;metallinen kierrekapseli;14.5;5.9;;;;;80.0;vakiovalikoima;6009638240301
942187;Meerlust Red 2015;Meerlust Estate;0,75 l;22.98;30.64;;110;punaviinit;Vivahteikas & Kehittynyt;;;Etelä-Afrikka;Coastal Region;2015;WO Stellenbosch;Saattaa sisältää sakkaa;Cabernet Franc, Cabernet Sauvignon, Merlot, Petit Verdot, ;Täyteläinen, tanniininen, luumuinen, suklainen, mausteinen;pullo;luonnonkorkki;13.5;6.3;3;;;;80.0;tilausvalikoima;6009648622784
902997;Meerlust Rubicon 2016;Meerlust Estate;0,75 l;35.00;46.67;;110;punaviinit;Vivahteikas & Kehittynyt;;;Etelä-Afrikka;Coastal Region;2016;WO Stellenbosch;Saattaa sisältää sakkaa;Cabernet Sauvignon, Merlot, Cabernet Franc, Petit Verdot, ;Täyteläinen, tanniininen, luumuinen, mustaherukkainen, suklainen;pullo;luonnonkorkki;14.0;5.6;3;;;;80.0;tilausvalikoima;6009648622647
417397;Mountain View Mourvedre 2019;Maison du Cap;0,75 l;13.00;17.2;;110;punaviinit;Roteva & Voimakas;;;Etelä-Afrikka;Coastal Region;2019;WO Stellenbosch;;Mourvèdre, ;Täyteläinen, tanniininen, karhunvatukkainen, mustaherukkainen, kirsikkainen, mokkainen, kevyen mustapippurinen;pullo;metallinen kierrekapseli;13.5;6.1;;;;;80.0;vakiovalikoima;6004786104086
464237;Mulderbosch Faithful Hound 2015;Mulderbosch Vineyards;0,75 l;19.90;26.53;;110;punaviinit;Mehevä & Hilloinen;paikallinen ekosertifiointi;;Etelä-Afrikka;Coastal Region;2015;WO Stellenbosch;;Cabernet Franc, Cabernet Sauvignon, Merlot, Petit Verdot, Malbec, ;Täyteläinen, tanniininen, kirsikkainen, mustaherukkainen, luumuinen, mausteinen, kevyen tummasuklainen, tamminen;pullo;luonnonkorkki;14.5;5.5;2;;;;80.0;erikoiserä;6009803564119
952587;Muratie Alberta Annemarie Merlot 2016;Muratie Wine Farm;0,75 l;19.98;26.64;;110;punaviinit;Mehevä & Hilloinen;;;Etelä-Afrikka;Coastal Region;2016;WO Stellenbosch;Saattaa sisältää sakkaa;Merlot, ;Täyteläinen, keskitanniininen, tumman kirsikkainen, mokkainen, yrttinen;pullo;luonnonkorkki;14.0;5.6;4;;;;80.0;tilausvalikoima;6004448000329
407527;Muratie Ansela van de Caab 2017;Muratie;0,75 l;29.90;39.73;;110;punaviinit;Roteva & Voimakas;;;Etelä-Afrikka;Coastal Region;2017;WO Simonsberg-Stellenbosch;Saattaa sisältää sakkaa;Cabernet Sauvignon, Merlot, Cabernet Franc, Petit Verdot, ;Täyteläinen, tanniininen, karhunvatukkainen, tumman kirsikkainen, mustaherukkainen, kevyen lyijykynäinen, hennon nahkainen, tamminen, rodukas;pullo;luonnonkorkki;14.0;5.7;3;;;;80.0;erikoiserä;6004448000213
914157;Muratie George Paul Canitz Pinot Noir 2014;Muratie Wine Estate;0,75 l;19.98;26.64;;110;punaviinit;Mehevä & Hilloinen;;;Etelä-Afrikka;Coastal Region;2014;WO Stellenbosch;Saattaa sisältää sakkaa;Pinot Noir, ;Keskitäyteläinen, keskitanniininen, mustaherukkainen, tumman kirsikkainen, mausteinen;pullo;luonnonkorkki;14.0;5.3;4;;;;80.0;tilausvalikoima;6004448000312
938547;Nederburg The Winemasters Shiraz Tannat 2017;Nederburg;0,75 l;11.98;15.84;;110;punaviinit;Roteva & Voimakas;paikallinen ekosertifiointi;;Etelä-Afrikka;Coastal Region;2017;WO Western Cape;;Tannat, Shiraz, ;Täyteläinen, tanniininen, karhunvatukkainen, mustikkainen, yrttinen;pullo;metallinen kierrekapseli;14.0;6.1;2;;;;80.0;tilausvalikoima;6001108091468
427767;Neethlingshof 2015;Neethlingshof Estate;0,75 l;9.98;13.17;;110;punaviinit;Vivahteikas & Kehittynyt;;;Etelä-Afrikka;Coastal Region;2015;WO Stellenbosch;;Cabernet Sauvignon, Merlot, Cabernet Franc, ;Täyteläinen, tanniininen, viikunainen, karhunvatukkainen, kevyen paprikainen, mokkainen, tamminen;pullo;luonnonkorkki;14.0;4.9;;;;;80.0;vakiovalikoima;6001108081681
487927;Neethlingshof The Owl Post Pinotage 2018;Neethlingshof Estate;0,75 l;24.87;33.16;;110;punaviinit;Roteva & Voimakas;;;Etelä-Afrikka;Coastal Region;2018;WO Stellenbosch;;Pinotage, ;Täyteläinen, tanniininen, boysenmarjainen, kirsikkainen, mustikkainen, tumman luumuinen, mokkainen, tyylikäs, pitkä;pullo;luonnonkorkki;14.0;5.3;3;;;;80.0;erikoiserä;6001108052339
473657;Org de Rac Le Piquet Cabernet Sauvignon Merlot 2017;Org de Rac;0,75 l;8.99;11.85;;110;punaviinit;Mehevä & Hilloinen;;;Etelä-Afrikka;Coastal Region;2017;WO Swartland;;Cabernet Sauvignon, Merlot, ;Täyteläinen, tanniininen, tumman kirsikkainen, herukkainen, boysenmarjainen, mustapippurinen, tummasuklainen;pullo;metallinen kierrekapseli;14.5;6.2;;;;;80.0;vakiovalikoima;6009879949247
460037;Origin Pure Pinotage 2019;Home of Origin Wine;0,75 l;10.00;13.2;;110;punaviinit;Mehevä & Hilloinen;;;Etelä-Afrikka;Coastal Region;2019;WO Western Cape;;Pinotage, ;Keskitäyteläinen, keskitanniininen, kirsikkainen, boysenmarjahilloinen, kevyen vadelmainen, hennon mausteinen;pullo;metallinen kierrekapseli;13.0;5.3;2;;;;70.0;vakiovalikoima;6009706974978
916897;Rainbow's End Cabernet Franc 2015;Rainbow's End Wine Estate;0,75 l;23.99;31.99;;110;punaviinit;Mehevä & Hilloinen;;;Etelä-Afrikka;Coastal Region;2015;WO Banghoek;Saattaa sisältää sakkaa;Cabernet Franc, ;Täyteläinen, keskitanniininen, tamminen, marjainen, setrinen;pullo;luonnonkorkki;14.5;5.6;4;;;;80.0;tilausvalikoima;6009684120466
948027;Rainbow's End Mystical Corner Red Blend 2016;Rainbow's End Wine Estate;0,75 l;14.99;19.99;;110;punaviinit;Mehevä & Hilloinen;;;Etelä-Afrikka;Coastal Region;2016;WO Banghoek;Saattaa sisältää sakkaa;Cabernet Sauvignon, Syrah, Petit Verdot, Malbec, ;Keskitäyteläinen, keskitanniininen, yrttinen, mustaherukkainen, aromikas;pullo;metallinen kierrekapseli;14.0;5.4;3;;;;80.0;tilausvalikoima;6009684120589
447707;Reyneke Cornerstone 2015;Reyneke Wines;0,75 l;27.48;36.51;;110;punaviinit;Vivahteikas & Kehittynyt;;;Etelä-Afrikka;Coastal Region;2015;WO Stellenbosch;Saattaa sisältää sakkaa;Cabernet Sauvignon, Merlot, Cabernet Franc, ;Täyteläinen, tanniininen, mustaherukkainen, boysenmarjainen, kirsikkainen, kevyen lakritsinen, hennon tallinen, mausteinen;pullo;luonnonkorkki;14.0;5.5;2;;;;80.0;erikoiserä;6009622730214
487557;Rhebokskloof Vineyard Selection Pinotage 2016;Rhebokskloof;0,75 l;20.54;27.25;;110;punaviinit;Roteva & Voimakas;;;Etelä-Afrikka;Coastal Region;2016;WO Paarl;;Pinotage, Durif, ;Täyteläinen, tanniininen, boysenmarjainen, kirsikkainen, vadelmainen, kevyen pippurinen, hennon tallinen, tamminen, lämmin;pullo;muu suljenta;14.0;6.1;;;;;80.0;vakiovalikoima;6003998001572
941468;Roodeberg Red 2012;KWV;1,5 l;26.89;17.93;;110;punaviinit;Mehevä & Hilloinen;;;Etelä-Afrikka;Coastal Region;2012;WO Western Cape;;;Täyteläinen, keskitanniininen, marjainen, mausteinen, tamminen;pullo;luonnonkorkki;14.0;5.9;2;;;;80.0;tilausvalikoima;6002323400240
931917;Rust En Vrede Estate  2014;Rust En Vrede;0,75 l;36.90;49.2;;110;punaviinit;Vivahteikas & Kehittynyt;;;Etelä-Afrikka;Coastal Region;2014;WO Stellenbosch;;Cabernet Sauvignon, Shiraz, Merlot, ;Täyteläinen, tanniininen, luumuinen, viikunainen, hapankirsikkainen, karpaloinen, kevyen nahkainen, tamminen;pullo;luonnonkorkki;14.5;6.0;;;;;80.0;vakiovalikoima;6009617160200
466017;Simonsig Shiraz 2015;Simonsig Estate;0,75 l;12.98;17.17;;110;punaviinit;Mehevä & Hilloinen;;;Etelä-Afrikka;Coastal Region;2015;WO Stellenbosch;Saattaa sisältää sakkaa;Shiraz, Syrah, ;Täyteläinen, tanniininen, kirsikkainen, kypsän karpaloinen, kaakaoinen, kevyen pippurinen, tamminen;pullo;metallinen kierrekapseli;14.5;5.5;;;;;80.0;vakiovalikoima;6002123333007
902701;Spier 21 Gables Pinotage 2015;Spier;0,75 l;39.90;53.2;;110;punaviinit;Roteva & Voimakas;paikallinen ekosertifiointi;;Etelä-Afrikka;Coastal Region;2015;WO Stellenbosch;Saattaa sisältää sakkaa;Pinotage, ;Täyteläinen, tanniininen, tumman kirsikkainen, mausteinen, suklainen;pullo;luonnonkorkki;14.0;4.7;3;;;;80.0;tilausvalikoima;6001522002309
927424;Spier Seaward Pinotage 2017;Spier;0,75 l;16.91;22.41;;110;punaviinit;Mehevä & Hilloinen;paikallinen ekosertifiointi;;Etelä-Afrikka;Coastal Region;2017;WO Coastal region;Saattaa sisältää sakkaa;Pinotage, ;Keskitäyteläinen, keskitanniininen, kirsikkainen, mausteinen, vaniljainen;pullo;luonnonkorkki;14.0;5.1;2;;;;80.0;tilausvalikoima;6001522004259
930671;Spier Signature Pinotage 2016;Spier;0,75 l;10.90;14.4;;110;punaviinit;Mehevä & Hilloinen;;;Etelä-Afrikka;Coastal Region;2016;WO Western Cape;;Pinotage, ;Keskitäyteläinen, keskitanniininen, tumman kirsikkainen, mausteinen, luumuinen;pullo;metallinen kierrekapseli;14.5;5.5;3;;;;80.0;tilausvalikoima;6001522000398
433564;Stellenrust Simplicity Shiraz Cabernet Sauvignon Merlot  2019;Stellenrust;0,375 l;5.99;15.71;;110;punaviinit;Mehevä & Hilloinen;paikallinen ekosertifiointi;;Etelä-Afrikka;Coastal Region;2019;WO Stellenbosch;;Shiraz, Cabernet Sauvignon, Merlot, ;Täyteläinen, keskitanniininen, tumman kirsikkainen, boysenmarjainen, kevyen karpaloinen, suklainen, hennon mokkainen, mausteinen;pullo;metallinen kierrekapseli;14.0;5.5;;;;;80.0;vakiovalikoima;6009824740431
952886;Vergelegen DNA 2013;Vergelegen Wines;0,75 l;29.98;39.97;;110;punaviinit;Roteva & Voimakas;;;Etelä-Afrikka;Coastal Region;2013;;;Cabernet Franc, Merlot, Cabernet Sauvignon, ;Täyteläinen, tanniininen, tumman kirsikkainen, luumuinen;pullo;luonnonkorkki;14.0;5.4;3;;;;80.0;tilausvalikoima;6003706000309
913656;Vergelegen V 2012;Vergelegen Wines;0,75 l;74.99;99.99;;110;punaviinit;Roteva & Voimakas;;;Etelä-Afrikka;Coastal Region;2012;;;Cabernet Sauvignon, ;Täyteläinen, tanniininen, mausteinen, tumman kirsikkainen, mustaherukkainen;pullo;luonnonkorkki;14.5;5.8;3;;;;80.0;tilausvalikoima;6003706777775
497287;Boekenhoutskloof Franschhoek Cabernet Sauvignon 2016;Boekenhoutskloof;0,75 l;49.90;66.53;;110;punaviinit;Roteva & Voimakas;;;Etelä-Afrikka;Muut;2016;WO Franschhoek;;Cabernet Sauvignon, Cabernet Franc, ;Täyteläinen, tanniininen, mustaherukkainen, kypsän kirsikkainen, suklainen, mustapippurinen, tamminen, tasapainoinen;pullo;luonnonkorkki;14.5;5.3;2;;;;80.0;erikoiserä;6002039004725
421537;Boekenhoutskloof Stellenbosch Cabernet Sauvignon 2016;Boekenhoutskloof Winery;0,75 l;49.90;66.53;;110;punaviinit;Roteva & Voimakas;;;Etelä-Afrikka;Muut;2016;WO Stellenbosch;;Cabernet Sauvignon, ;Täyteläinen, tanniininen, kirsikkahilloinen, mustaherukkainen, maitosuklainen, kevyen yrttinen, tamminen, lämmin, tyylikäs;pullo;luonnonkorkki;14.5;5.2;2;;;;80.0;erikoiserä;6002039010993
418877;Boekenhoutskloof Syrah 2016;Boekenhoutskloof;0,75 l;49.90;66.53;;110;punaviinit;Roteva & Voimakas;;;Etelä-Afrikka;Muut;2016;WO Swartland;;Syrah, ;Täyteläinen, tanniininen, kirsikkainen, karhunvatukkainen, kypsän karpaloinen, mustapippurinen, kevyen oliivinen, tamminen, lämmin, pitkä;pullo;luonnonkorkki;14.0;5.2;2;;;;80.0;erikoiserä;6002039004732
496687;Boekenhoutskloof The Chocolate Block 2017;Boekenhoutskloof;0,75 l;33.00;44.0;;110;punaviinit;Roteva & Voimakas;;;Etelä-Afrikka;Muut;2017;WO Swartland;;Syrah, Grenache Noir, Cinsault, Cabernet Sauvignon, Viognier, ;Täyteläinen, tanniininen, mustaherukkainen, tumman kirsikkainen, vadelmainen, yrttinen, suklainen, tamminen, lämmin, pitkä;pullo;luonnonkorkki;14.0;5.0;2;;;;80.0;erikoiserä;6002039007665
460007;Bundustar Merlot 2016;Origin Wine;0,75 l;11.00;14.53;;110;punaviinit;Mehevä & Hilloinen;luomu;;Etelä-Afrikka;Muut;2016;WO Western Cape;;Merlot, ;Täyteläinen, keskitanniininen, boysenmarjainen, kypsän karpaloinen, kevyen mausteinen, hennon minttuinen;pullo;metallinen kierrekapseli;13.5;5.7;5;;;;80.0;vakiovalikoima;6009676517441
402267;Café Culture Pinotage 2018;KWV;0,75 l;10.78;14.24;;110;punaviinit;Mehevä & Hilloinen;;;Etelä-Afrikka;Muut;2018;WO Western Cape;;Pinotage, ;Täyteläinen, tanniininen, tumman luumuinen, karhunvatukkahilloinen, runsaan mokkainen, maitosuklainen;pullo;metallinen kierrekapseli;14.0;5.7;;;;;80.0;vakiovalikoima;6002323005612
494528;Cape Original Shiraz Cabernet Sauvignon Organic 2018 kartonkitölkki;Origin Wine;1 l;9.79;9.79;;110;punaviinit;Mehevä & Hilloinen;;;Etelä-Afrikka;Muut;2018;WO Western Cape;;Shiraz, Cabernet Sauvignon, ;Keskitäyteläinen, keskitanniininen, mustikkainen, punaherukkainen, kirsikkainen, hennon yrttinen;kartonkitölkki;muovisuljin;13.0;5.6;5;;;;80.0;vakiovalikoima;6009706970574
429857;Chill Out Cabernet Sauvignon Shiraz 2019 muovipullo;Altia;0,75 l;8.98;11.71;;110;punaviinit;Pehmeä & Hedelmäinen;soveltuu vegaaneille;;Etelä-Afrikka;Muut;2019;WO Western Cape;;Cabernet Sauvignon, Shiraz, ;Keskitäyteläinen, keskitanniininen, tumman luumuinen, kirsikkainen, mustikkainen, kevyen yrttinen, vaniljainen;muovipullo;muovisuljin;13.5;5.7;6;;;;80.0;vakiovalikoima;6412700793115
935457;Creation Cabernet Merlot Petit Verdot 2016;Creation Wines;0,75 l;25.99;34.65;;110;punaviinit;Roteva & Voimakas;;;Etelä-Afrikka;Muut;2016;WO Walker Bay;Saattaa sisältää sakkaa;Cabernet Sauvignon, Merlot, Petit Verdot, ;Täyteläinen, tanniininen, karhunvatukkainen, boysenmarjainen, setrinen;pullo;luonnonkorkki;14.5;6.2;2;;;;80.0;tilausvalikoima;6009800454024
911167;Creation Pinot Noir 2017;Creation Wines;0,75 l;29.98;39.97;;110;punaviinit;Marjaisa & Raikas;;;Etelä-Afrikka;Muut;2017;WO Walker Bay;Saattaa sisältää sakkaa;Pinot Noir, ;Keskitäyteläinen, keskitanniininen, karpaloinen, mausteinen, kukkainen;pullo;luonnonkorkki;14.0;6.1;3;;;;80.0;tilausvalikoima;6009800454116
925077;Creation Sumac Grenache 2015;Creation Wines;0,75 l;49.99;66.65;;110;punaviinit;Roteva & Voimakas;;;Etelä-Afrikka;Muut;2015;WO Walker Bay;Saattaa sisältää sakkaa;Grenache Noir, ;Täyteläinen, tanniininen, mustikkainen, mausteinen, yrttinen;pullo;luonnonkorkki;15.0;6.5;2;;;;80.0;tilausvalikoima;6009800454475
938657;Creation Syrah Grenache 2016;Creation Wines;0,75 l;25.99;34.65;;110;punaviinit;Roteva & Voimakas;;;Etelä-Afrikka;Muut;2016;WO Walker Bay;Saattaa sisältää sakkaa;Syrah, Grenache Noir, ;Täyteläinen, tanniininen, boysenmarjainen, yrttinen, tamminen;pullo;luonnonkorkki;14.5;5.5;3;;;;80.0;tilausvalikoima;6009800454079
414347;De Krans Touriga Nacional 2016;De Krans Wines;0,75 l;12.98;17.17;;110;punaviinit;Mehevä & Hilloinen;;;Etelä-Afrikka;Muut;2016;WO Calitzdorp;Saattaa sisältää sakkaa;Touriga Nacional, ;Täyteläinen, tanniininen, kirsikkainen, mansikkainen, karhunvatukkainen, tamminen;pullo;luonnonkorkki;13.5;5.0;1;;;;80.0;vakiovalikoima;6003631000382
